osmid,y,x,street_count,dc,cc,nbc,vul,highway,geometry
34557099,-15.7993489,-47.8618433,3,0.0015772870662460567,0.03561294903389268,0.010946564698367254,0.0003182924857043469,,POINT (-47.8618433 -15.7993489)
34557103,-15.7997956,-47.867146,3,0.0015772870662460567,0.03517179382256194,0.041757489641344764,0.0007730726497632133,,POINT (-47.867146 -15.7997956)
34557141,-15.7994921,-47.868118,3,0.0015772870662460567,0.036470931527734216,0.04175361764083143,0.0007778587197089211,,POINT (-47.868118 -15.7994921)
34557142,-15.7984356,-47.8715061,3,0.0015772870662460567,0.03774059295894106,0.04155947369128396,0.0008549665796861571,,POINT (-47.8715061 -15.7984356)
34557143,-15.7972555,-47.8752619,3,0.0015772870662460567,0.03933651026319134,0.04258260373168369,0.0010207143305749513,,POINT (-47.8752619 -15.7972555)
34557146,-15.7966181,-47.8772364,3,0.0015772870662460567,0.0411483366152515,0.07674810682683031,0.002470277716283963,,POINT (-47.8772364 -15.7966181)
34565320,-15.7946793,-47.876754,3,0.0015772870662460567,0.04115108490676354,0.044782824443952575,0.0010450811909574593,,POINT (-47.876754 -15.7946793)
34565322,-15.7951716,-47.8751782,3,0.0015772870662460567,0.037835614614396204,0.042158769189536656,0.0009645333394446127,,POINT (-47.8751782 -15.7951716)
34565323,-15.7953242,-47.8747147,3,0.0015772870662460567,0.039339859120082955,0.042154897189023335,0.000763281215517553,,POINT (-47.8747147 -15.7953242)
34565324,-15.7965472,-47.8708382,3,0.0015772870662460567,0.03517179382256194,0.012048974607780615,0.00030803788208912293,,POINT (-47.8708382 -15.7965472)
34565325,-15.7975912,-47.8674802,3,0.0015772870662460567,0.03448862336748699,0.012227630555274815,0.00025035185507516286,,POINT (-47.8674802 -15.7975912)
34565328,-15.7978916,-47.8665206,3,0.0015772870662460567,0.035736887219308955,0.012223758554761498,0.0002594390580973899,,POINT (-47.8665206 -15.7978916)
111449578,-15.7931298,-47.8896859,3,0.0015772870662460567,0.03405714223936576,0.006104154578641708,0.0004900351109663586,,POINT (-47.8896859 -15.7931298)
114103910,-15.7866876,-47.8807414,3,0.0015772870662460567,0.03917975455745592,0.03400578518302548,0.0025000186635825415,,POINT (-47.8807414 -15.7866876)
142059262,-15.81932,-47.8792927,3,0.0015772870662460567,0.029606344194597286,0.029512844099617325,0.00019371987812329345,,POINT (-47.8792927 -15.81932)
142059275,-15.8189856,-47.8794737,3,0.0015772870662460567,0.02895564002125946,0.006386041408925475,0.001068962430626241,,POINT (-47.8794737 -15.8189856)
142087740,-15.8159281,-47.889356,3,0.0015772870662460567,0.026472033695535885,0.00105936090234575,-0.000164159346495531,,POINT (-47.889356 -15.8159281)
142087751,-15.8112984,-47.8850036,4,0.002103049421661409,0.030259696168507266,0.04532579291223675,0.002396057656601127,,POINT (-47.8850036 -15.8112984)
142087820,-15.8087062,-47.8827332,3,0.0015772870662460567,0.029928001178042743,0.03691080715328703,0.0004359230647232594,,POINT (-47.8827332 -15.8087062)
142087838,-15.8056951,-47.8801118,3,0.002103049421661409,0.03397513566570652,0.056979289058308666,0.0009657933001172709,,POINT (-47.8801118 -15.8056951)
142088003,-15.8097618,-47.8839493,4,0.002103049421661409,0.033687205539687216,0.06170380743775832,0.002351846852138466,,POINT (-47.8839493 -15.8097618)
142089097,-15.812542,-47.8816607,3,0.0015772870662460567,0.028391675971262426,0.02467596415248726,0.0011754081191958665,,POINT (-47.8816607 -15.812542)
142089214,-15.8112789,-47.8820894,3,0.0015772870662460567,0.029662407817779273,0.02513824292989171,0.0009518519920955594,,POINT (-47.8820894 -15.8112789)
