osmid,y,x,street_count,dc,cc,nbc,vul,geometry
142204320,-15.7995511,-47.8769615,3,0.006880733944954129,0.0474644716052678,0.11164627930682978,0.0018994602481270737,POINT (-47.8769615 -15.7995511)
142204345,-15.7987721,-47.8768755,3,0.006880733944954129,0.04744777248308933,0.08725614257091638,0.0024271521731826008,POINT (-47.8768755 -15.7987721)
142204399,-15.7997119,-47.8737648,3,0.011467889908256881,0.050196917613313,0.18678644240570877,0.012029260597336753,POINT (-47.8737648 -15.7997119)
142204418,-15.8021133,-47.8746059,3,0.009174311926605505,0.045114535678334386,0.013541864388906467,0.001950209720092295,POINT (-47.8746059 -15.8021133)
142204483,-15.801602,-47.8725305,3,0.006880733944954129,0.04410630720192987,0.006169812647193216,0.0006309569231652929,POINT (-47.8725305 -15.801602)
142204556,-15.8034145,-47.8667821,3,0.011467889908256881,0.043000016575970114,0.07656288445991058,0.0026875844091057677,POINT (-47.8667821 -15.8034145)
142204575,-15.8076996,-47.8580322,3,0.009174311926605505,0.04239178080084899,0.07552286547857573,0.009391110960925042,POINT (-47.8580322 -15.8076996)
142204731,-15.807035,-47.8563182,3,0.006880733944954129,0.038280552177434264,0.027470209849203838,0.002237654580043289,POINT (-47.8563182 -15.807035)
142204904,-15.8067776,-47.8565688,3,0.006880733944954129,0.03701620823086027,0.031435199831277016,0.005156355236731248,POINT (-47.8565688 -15.8067776)
142204926,-15.8088963,-47.859906,3,0.006880733944954129,0.040625279241219274,0.04279588034728812,0.0025253962002757062,POINT (-47.859906 -15.8088963)
142204968,-15.8092279,-47.8598014,3,0.006880733944954129,0.0396071616214687,0.02002882350873493,0.0008419565854711741,POINT (-47.8598014 -15.8092279)
142204978,-15.8066593,-47.8556943,3,0.0045871559633027525,0.036854359260639714,0.013139301908678689,0.0005136013064728323,POINT (-47.8556943 -15.8066593)
142335315,-15.7868812,-47.8736249,3,0.0022935779816513763,0.0,0.0,-0.0007841880930229803,POINT (-47.8736249 -15.7868812)
142335579,-15.7895387,-47.8733061,3,0.006880733944954129,0.05718546374039615,0.050734647966536615,0.0023100303131824386,POINT (-47.8733061 -15.7895387)
142335619,-15.7902701,-47.8743973,3,0.006880733944954129,0.048142212751463916,0.06082639108580266,0.0017231542419006637,POINT (-47.8743973 -15.7902701)
142335646,-15.7904662,-47.8734498,3,0.006880733944954129,0.05904657851186555,0.0503049316320433,0.013904609174963287,POINT (-47.8734498 -15.7904662)
142335660,-15.7894306,-47.8806771,3,0.006880733944954129,0.0022935779816513763,0.002172308341242223,0.0030782184651808133,POINT (-47.8806771 -15.7894306)
206121789,-15.7896958,-47.8555924,3,0.006880733944954129,0.03232043105634309,0.03412246476150303,0.0005460356488262756,POINT (-47.8555924 -15.7896958)
206121790,-15.7938822,-47.8540796,3,0.013761467889908258,0.031660314262720306,0.06228558121550843,0.0019318948069067872,POINT (-47.8540796 -15.7938822)
206121794,-15.7913657,-47.8550646,3,0.013761467889908258,0.03363990654055898,0.050087173538612945,0.0010716420809366023,POINT (-47.8550646 -15.7913657)
206121795,-15.7909999,-47.8564835,3,0.013761467889908258,0.032614845301354514,0.04725491229920207,0.00012873454826926354,POINT (-47.8564835 -15.7909999)
206121797,-15.7910334,-47.8551921,3,0.013761467889908258,0.03473447424135497,0.06817638581320959,0.0034563908812771903,POINT (-47.8551921 -15.7910334)
206121798,-15.7906159,-47.8547817,3,0.013761467889908258,0.032515241980495276,0.004332841224647582,-0.00036476172074252714,POINT (-47.8547817 -15.7906159)
206121838,-15.7925697,-47.8538811,3,0.013761467889908258,0.030706371885496568,0.0142633308727899,0.002792648204866442,POINT (-47.8538811 -15.7925697)
206121841,-15.7940191,-47.8540289,3,0.013761467889908258,0.03072036112097971,0.06295520053428941,0.004486092731802658,POINT (-47.8540289 -15.7940191)
206121843,-15.7927536,-47.8530758,3,0.0045871559633027525,0.029773136799124494,0.0,-0.0012292123851113522,POINT (-47.8530758 -15.7927536)
206121844,-15.7944577,-47.8538402,3,0.009174311926605505,0.029825813193019,0.06032154030018627,0.001797363717123997,POINT (-47.8538402 -15.7944577)
206121849,-15.790965,-47.8536686,3,0.013761467889908258,0.030643577668961808,0.002901068578860417,-0.0003301263244770767,POINT (-47.8536686 -15.790965)
206121856,-15.7953521,-47.8534758,3,0.0045871559633027525,0.02463239914540656,0.0,-0.0012802317013481336,POINT (-47.8534758 -15.7953521)
206121869,-15.7947326,-47.8530416,3,0.0045871559633027525,0.02813345080059125,0.0,-0.0010298708037662977,POINT (-47.8530416 -15.7947326)
206121921,-15.7920485,-47.8530433,3,0.0045871559633027525,0.029759996760816677,0.0,-0.0013820415389782087,POINT (-47.8530433 -15.7920485)
354715948,-15.8133274,-47.8679949,3,0.0022935779816513763,0.03394422637323577,0.0,-0.0011489660296571302,POINT (-47.8679949 -15.8133274)
364115578,-15.812576,-47.8805222,3,0.0045871559633027525,0.029420241125894614,0.004365707054729516,-0.001864338231535952,POINT (-47.8805222 -15.812576)
364115580,-15.8129738,-47.8803465,3,0.006880733944954129,0.028568504163486993,0.0,-0.002045295307911392,POINT (-47.8803465 -15.8129738)
364115770,-15.8089221,-47.8789839,3,0.009174311926605505,0.03231784934605821,0.03015395971738901,0.014005186981915156,POINT (-47.8789839 -15.8089221)
365857449,-15.8062692,-47.8752283,3,0.009174311926605505,0.03844423754877449,0.05927449119476959,0.03226265176015681,POINT (-47.8752283 -15.8062692)
365857746,-15.8020108,-47.8712796,3,0.009174311926605505,0.046201570853409014,0.016716756300748675,0.0010407302182160935,POINT (-47.8712796 -15.8020108)
365857794,-15.8006364,-47.8708206,3,0.013761467889908258,0.048039320347103155,0.1677479876269825,0.010498508183818159,POINT (-47.8708206 -15.8006364)
365858124,-15.8024431,-47.8699253,3,0.009174311926605505,0.04403909393309054,0.025119512109388713,0.0020363821218821495,POINT (-47.8699253 -15.8024431)
365858153,-15.8027537,-47.8700394,4,0.013761467889908258,0.042899709040748885,0.038286583008190156,0.006480666813600682,POINT (-47.8700394 -15.8027537)
365858760,-15.8011448,-47.8691644,3,0.013761467889908258,0.04683805926873151,0.15372376884952033,0.0077552791746193965,POINT (-47.8691644 -15.8011448)
365858761,-15.8025394,-47.8696232,3,0.009174311926605505,0.04573673479123929,0.05195481387746489,0.0012840742761933573,POINT (-47.8696232 -15.8025394)
365858807,-15.8018864,-47.8663761,3,0.013761467889908258,0.04590799454933652,0.11823130865759775,0.006767251090636119,POINT (-47.8663761 -15.8018864)
365858808,-15.8018864,-47.8662705,3,0.011467889908256881,0.0440678745194753,0.08123132623290802,0.009952200256754857,POINT (-47.8662705 -15.8018864)
365858840,-15.8033934,-47.8668512,3,0.009174311926605505,0.04505926672940225,0.07788630531828873,0.0014597911666133314,POINT (-47.8668512 -15.8033934)
365859774,-15.8094178,-47.8690036,3,0.006880733944954129,0.034252214355172936,0.04056117965482091,0.0026007006471105306,POINT (-47.8690036 -15.8094178)
365861109,-15.808107,-47.871834,3,0.009174311926605505,0.045119566852158226,0.05687361594432144,0.008077103368258601,POINT (-47.871834 -15.808107)
365861113,-15.8086847,-47.8721497,3,0.006880733944954129,0.04150037500905762,0.03586892333649687,0.0023627305136051267,POINT (-47.8721497 -15.8086847)
365861115,-15.8087019,-47.8718526,3,0.006880733944954129,0.03863513712407399,0.022016503216281774,0.0006235715068658695,POINT (-47.8718526 -15.8087019)
365861116,-15.808537,-47.8717882,3,0.006880733944954129,0.03814341057446052,0.02975895462054906,0.0005323770358673175,POINT (-47.8717882 -15.808537)
365861117,-15.8084248,-47.87184,3,0.006880733944954129,0.03670723606997848,0.029711501282997654,0.001136388314143897,POINT (-47.87184 -15.8084248)
365862025,-15.8086745,-47.8715615,3,0.009174311926605505,0.03836403906346508,0.011837850188055821,0.0014846128077653,POINT (-47.8715615 -15.8086745)
365862028,-15.8093194,-47.8695083,3,0.009174311926605505,0.039696541990119974,0.011037822067559497,0.0015867712873412765,POINT (-47.8695083 -15.8093194)
370527629,-15.7886363,-47.8741519,3,0.006880733944954129,0.05039700497798988,0.05119863615592816,0.0021217448444434874,POINT (-47.8741519 -15.7886363)
370527632,-15.7881598,-47.8746414,3,0.006880733944954129,0.039896179465861624,0.017807304298920877,0.0019485382048303119,POINT (-47.8746414 -15.7881598)
370527633,-15.7870432,-47.8781598,3,0.006880733944954129,0.040281477097103016,0.07615997047347886,0.00028477275718689877,POINT (-47.8781598 -15.7870432)
370527634,-15.7869177,-47.8786721,3,0.006880733944954129,0.04201756734482322,0.07620742381103027,0.004397272297225014,POINT (-47.8786721 -15.7869177)
370527638,-15.7868038,-47.8801064,3,0.0045871559633027525,0.031012352902292106,0.007350873492917151,0.003220298315436197,POINT (-47.8801064 -15.7868038)
370527796,-15.786536,-47.8796739,3,0.0045871559633027525,0.0415108807358186,0.002219761678793631,0.002970236856619815,POINT (-47.8796739 -15.786536)
370527802,-15.7882881,-47.8740609,3,0.006880733944954129,0.04920189176253226,0.08441245737987275,0.0043711435665000275,POINT (-47.8740609 -15.7882881)
370527803,-15.7885056,-47.8739306,3,0.006880733944954129,0.05153320035196825,0.11805687370382086,0.011647160451620436,POINT (-47.8739306 -15.7885056)
372263406,-15.7944506,-47.8662542,3,0.013761467889908258,0.05225873882243642,0.014187669162360693,0.0020069220844676806,POINT (-47.8662542 -15.7944506)
372263409,-15.7959856,-47.8663346,3,0.013761467889908258,0.05317917402251613,0.018258111005659123,0.0028282919923398203,POINT (-47.8663346 -15.7959856)
372263420,-15.7938563,-47.8730958,3,0.013761467889908258,0.05511335730326968,0.03292558613659532,0.004995271240251361,POINT (-47.8730958 -15.7938563)
372263423,-15.793433,-47.8743766,3,0.011467889908256881,0.05866983120117499,0.28575696861049593,0.022222413653919443,POINT (-47.8743766 -15.793433)
372263427,-15.7897494,-47.8726324,3,0.013761467889908258,0.055377382420380886,0.08811206017786212,0.038851886143811,POINT (-47.8726324 -15.7897494)
372263430,-15.7935905,-47.873932,3,0.013761467889908258,0.05792228431829674,0.27725139723716136,0.015945075478824844,POINT (-47.873932 -15.7935905)
446221472,-15.8103658,-47.8757529,3,0.009174311926605505,0.03447108766833967,0.017975587894126333,0.001560800745641111,POINT (-47.8757529 -15.8103658)
446221476,-15.8126906,-47.8765344,3,0.011467889908256881,0.0342087728048789,0.00921385637456501,-0.0009795902014839801,POINT (-47.8765344 -15.8126906)
446221485,-15.812979,-47.8766249,3,0.006880733944954129,0.033038310955683714,0.0,-0.0012478674823259539,POINT (-47.8766249 -15.812979)
446221488,-15.809519,-47.8760212,3,0.009174311926605505,0.03524278362049675,0.00841417976027277,-0.0007549055334948353,POINT (-47.8760212 -15.809519)
446221561,-15.8127042,-47.8762137,3,0.009174311926605505,0.037685092768563966,0.02831162782523112,0.004692234846782133,POINT (-47.8762137 -15.8127042)
446221632,-15.8089685,-47.8721282,3,0.009174311926605505,0.040345747503320976,0.03414750957854407,0.00658643613614352,POINT (-47.8721282 -15.8089685)
446221968,-15.8115093,-47.8647722,3,0.006880733944954129,0.03631841615469504,0.012346655418468138,0.00012738321324601534,POINT (-47.8647722 -15.8115093)
446221986,-15.811028,-47.8639917,3,0.006880733944954129,0.03706707796273961,0.02404917571795143,0.0009150931571879431,POINT (-47.8639917 -15.811028)
446222638,-15.8122448,-47.8659309,3,0.006880733944954129,0.03501403340227631,0.012299202080916727,0.0028556755133419993,POINT (-47.8659309 -15.8122448)
446223323,-15.812508,-47.8656963,3,0.006880733944954129,0.03381704747269331,0.012204295405813912,0.0032442678651431645,POINT (-47.8656963 -15.812508)
446253711,-15.8125641,-47.8802151,3,0.011467889908256881,0.031300259628910934,0.02590952230306865,0.011757487720037131,POINT (-47.8802151 -15.8125641)
472466790,-15.7887167,-47.8805031,3,0.006880733944954129,0.02551151749563672,0.009648845302119582,0.015205733094271204,POINT (-47.8805031 -15.7887167)
472492593,-15.7939422,-47.855872,3,0.006880733944954129,0.041594238301974173,0.18003137192871446,0.002593928044289614,POINT (-47.855872 -15.7939422)
510127657,-15.7866857,-47.8802318,3,0.0045871559633027525,0.0,0.0,-0.001369895182683285,POINT (-47.8802318 -15.7866857)
510127658,-15.7875361,-47.880384,3,0.006880733944954129,0.0045871559633027525,1.0545186122535063e-05,0.00746510766582611,POINT (-47.880384 -15.7875361)
510127761,-15.7879375,-47.8745502,3,0.006880733944954129,0.048355104095052316,0.08570951527294457,0.006163280536190053,POINT (-47.8745502 -15.7879375)
510127762,-15.7876254,-47.8755096,3,0.006880733944954129,0.046070047365440986,0.08566206193539316,0.005362443515213687,POINT (-47.8755096 -15.7876254)
510127764,-15.7878362,-47.8756271,3,0.006880733944954129,0.04516994037772722,0.019573622974445506,0.0006477213143829836,POINT (-47.8756271 -15.7878362)
510127765,-15.7873916,-47.8769783,3,0.006880733944954129,0.0375243142240125,0.005230412316777391,0.000788561695289762,POINT (-47.8769783 -15.7873916)
510127766,-15.7871748,-47.8769045,3,0.006880733944954129,0.04516994037772722,0.07122394460262223,0.003862884238674788,POINT (-47.8769045 -15.7871748)
510127767,-15.7866889,-47.8786372,3,0.006880733944954129,0.0431697776315944,0.07117649126507082,0.009207853993719943,POINT (-47.8786372 -15.7866889)
510135562,-15.7874229,-47.8808739,3,0.0045871559633027525,0.0,0.0,-0.001369895182683285,POINT (-47.8808739 -15.7874229)
515626677,-15.7881511,-47.8734861,3,0.006880733944954129,0.0045871559633027525,0.008425603711905516,0.0007945144331083123,POINT (-47.8734861 -15.7881511)
515626685,-15.7883437,-47.8738274,3,0.006880733944954129,0.004077471967380225,0.0009174311926605505,0.0010368315698271195,POINT (-47.8738274 -15.7883437)
545276560,-15.789719,-47.8535284,3,0.006880733944954129,0.02799911113932891,0.013662870399662555,0.0005673831361501896,POINT (-47.8535284 -15.789719)
545289957,-15.7910989,-47.8682962,3,0.009174311926605505,0.047548143843377924,0.03650743435621639,0.026718179226095692,POINT (-47.8682962 -15.7910989)
545291326,-15.7902398,-47.8710895,3,0.009174311926605505,0.049912059704330464,0.040699145839924074,0.030206195675058164,POINT (-47.8710895 -15.7902398)
545291953,-15.7900055,-47.8718305,3,0.009174311926605505,0.05250968928790431,0.04486976695138669,0.03414074830422968,POINT (-47.8718305 -15.7900055)
545296910,-15.7929917,-47.8602728,3,0.006880733944954129,0.038925067920271575,0.11495184365004042,0.006496337819718615,POINT (-47.8602728 -15.7929917)
560156840,-15.80414,-47.8530298,3,0.0045871559633027525,0.0,0.0,-0.0004229545290375701,POINT (-47.8530298 -15.80414)
560157020,-15.8064888,-47.8534048,3,0.0045871559633027525,0.03448558322411533,0.0,-0.0010309946366949666,POINT (-47.8534048 -15.8064888)
985265170,-15.7918671,-47.874919,3,0.006880733944954129,0.04274108979117924,0.08996449787338745,0.007871592956402716,POINT (-47.874919 -15.7918671)
985265283,-15.7907347,-47.8767255,3,0.006880733944954129,0.03981373311978968,0.014898590460121621,0.00024020124053096063,POINT (-47.8767255 -15.7907347)
985265286,-15.7908998,-47.8762105,3,0.009174311926605505,0.04150463233107332,0.015529544096453303,0.0009254263751121567,POINT (-47.8762105 -15.7908998)
985265289,-15.7881956,-47.8752087,3,0.009174311926605505,0.04164132934986649,0.0015149917396042043,0.0008719110383788544,POINT (-47.8752087 -15.7881956)
985265296,-15.7880414,-47.8749961,3,0.006880733944954129,0.041598514904719594,0.017854757636472283,0.0009063804335730179,POINT (-47.8749961 -15.7880414)
985265322,-15.7879569,-47.8752825,3,0.006880733944954129,0.0431697776315944,0.019526169636894096,0.0004657079119868337,POINT (-47.8752825 -15.7879569)
985265331,-15.7913896,-47.8747601,3,0.006880733944954129,0.04588716751313403,0.06077893774825125,0.001634443953284641,POINT (-47.8747601 -15.7913896)
985265339,-15.7915993,-47.8748305,3,0.006880733944954129,0.04469094841083649,0.09001195121093886,0.006837334296506983,POINT (-47.8748305 -15.7915993)
1109971136,-15.7972312,-47.8753567,3,0.006880733944954129,0.050203146291512936,0.04952107279693487,0.005345845461759968,POINT (-47.8753567 -15.7972312)
1163086667,-15.7903165,-47.8589532,3,0.006880733944954129,0.033984641408089274,0.05137966185103167,0.00220239226950005,POINT (-47.8589532 -15.7903165)
1163086684,-15.7934266,-47.8563394,3,0.006880733944954129,0.03990404931090864,0.17794430384196275,0.009687144506952777,POINT (-47.8563394 -15.7934266)
1163086718,-15.7873626,-47.8580157,3,0.0045871559633027525,0.03334832280934139,0.0,-0.000924902507330449,POINT (-47.8580157 -15.7873626)
1163086737,-15.8050619,-47.8538515,3,0.0045871559633027525,0.03320370586485866,0.012970578930718128,-0.0008770358514824394,POINT (-47.8538515 -15.8050619)
1163086740,-15.7940009,-47.856731,3,0.006880733944954129,0.050668397741177554,0.12670832015185068,0.000991494953990743,POINT (-47.856731 -15.7940009)
1163086756,-15.8064179,-47.8533206,3,0.0022935779816513763,0.0,0.0,-0.0011336259088854835,POINT (-47.8533206 -15.8064179)
1163086767,-15.80552,-47.8545463,3,0.006880733944954129,0.03435692560829677,0.013018032268269536,-0.0007638885933331846,POINT (-47.8545463 -15.80552)
1163086769,-15.7890186,-47.8581382,3,0.006880733944954129,0.03646571932972535,0.062508348272347,0.0004107932452936771,POINT (-47.8581382 -15.7890186)
1163086771,-15.8055542,-47.8539683,3,0.006880733944954129,0.03215602892730113,0.015095433934408944,0.0029506832322594564,POINT (-47.8539683 -15.8055542)
1163086780,-15.8056484,-47.8540447,3,0.006880733944954129,0.0022935779816513763,2.1090372245070126e-05,-0.0007929079638093784,POINT (-47.8540447 -15.8056484)
1163098064,-15.7898868,-47.8534272,3,0.009174311926605505,0.031507449261218186,0.015038577805898361,0.00012566812532330352,POINT (-47.8534272 -15.7898868)
1163098076,-15.7898823,-47.853033,3,0.0045871559633027525,0.03054179481869878,0.013852683749868186,-0.0007378855185049742,POINT (-47.853033 -15.7898823)
1163098088,-15.7898771,-47.855753,3,0.006880733944954129,0.03646571932972535,0.09458460754332315,0.00667433326242431,POINT (-47.855753 -15.7898771)
1163098094,-15.789872,-47.8545584,3,0.009174311926605505,0.03347291767711614,0.01772645787198144,0.0006740260808289623,POINT (-47.8545584 -15.789872)
1163098108,-15.7898807,-47.8554834,3,0.006880733944954129,0.03572198092559621,0.03813991704453583,0.0011606312847663826,POINT (-47.8554834 -15.7898807)
1163098111,-15.7912373,-47.8583584,3,0.006880733944954129,0.0378755996969952,0.0625558016098984,0.0006957053776987306,POINT (-47.8583584 -15.7912373)
1163098133,-15.7919303,-47.8578347,3,0.006880733944954129,0.03835676488085919,0.11245869802102008,0.00892915625085232,POINT (-47.8578347 -15.7919303)
1163098140,-15.7971542,-47.8565961,3,0.006880733944954129,0.05110359428613146,0.008577630145172061,0.0014473866380870306,POINT (-47.8565961 -15.7971542)
1163128923,-15.7971483,-47.8765029,3,0.006880733944954129,0.04865750522709594,0.20869977855109142,0.006534561489896337,POINT (-47.8765029 -15.7971483)
1163128927,-15.7922596,-47.8750586,3,0.006880733944954129,0.05445318384432069,0.09510176104608246,0.004528865711551518,POINT (-47.8750586 -15.7922596)
1163128930,-15.7987162,-47.8767939,3,0.006880733944954129,0.047001295999454316,0.12823473584308764,0.006644942737373683,POINT (-47.8767939 -15.7987162)
1163128934,-15.7924355,-47.8745335,3,0.006880733944954129,0.05931493270243406,0.16484674329501914,0.004759538393027538,POINT (-47.8745335 -15.7924355)
1163128948,-15.7931385,-47.8751034,3,0.006880733944954129,0.05668868655783982,0.13768498013989947,0.002935088781345893,POINT (-47.8751034 -15.7931385)
1163128967,-15.7986452,-47.877037,3,0.006880733944954129,0.05826427937259544,0.036001265422334706,0.003110033313760052,POINT (-47.877037 -15.7986452)
1163128969,-15.7933321,-47.875027,3,0.006880733944954129,0.05881482133497642,0.15149302260184894,0.01230064952593773,POINT (-47.875027 -15.7933321)
1163128970,-15.7932875,-47.875209,3,0.006880733944954129,0.049551396933656185,0.1710499490316004,0.007609767225176996,POINT (-47.875209 -15.7932875)
1163128976,-15.7931523,-47.8750485,3,0.006880733944954129,0.055331941461064384,0.18802066856480018,0.002322612342215441,POINT (-47.8750485 -15.7931523)
1163372579,-15.7899971,-47.8807984,3,0.0022935779816513763,0.0,0.0,-0.0009455948154134514,POINT (-47.8807984 -15.7899971)
1163510791,-15.796424,-47.871198,3,0.006880733944954129,0.04417854946094155,0.027501845407571442,0.001303501430344598,POINT (-47.871198 -15.796424)
1163510853,-15.7983425,-47.8718075,3,0.006880733944954129,0.04607529392589714,0.02802383212063693,0.001320223780329764,POINT (-47.8718075 -15.7983425)
1327053742,-15.7897139,-47.8560061,3,0.006880733944954129,0.03142424512336332,0.04487152448240711,0.00044402464539173116,POINT (-47.8560061 -15.7897139)
1327084349,-15.7912657,-47.8794345,2,0.006880733944954129,0.025490622225510507,0.03200463988189391,0.01311326431066356,POINT (-47.8794345 -15.7912657)
1328882376,-15.7874555,-47.8578193,3,0.009174311926605505,0.03329113436709477,0.009254279588034731,-0.00020727313582911288,POINT (-47.8578193 -15.7874555)
1328882398,-15.7954604,-47.8552638,3,0.0045871559633027525,0.04451883318258173,0.11962722767056838,0.0002321330242841197,POINT (-47.8552638 -15.7954604)
1328882399,-15.7943764,-47.8563474,3,0.006880733944954129,0.04900522722423725,0.12870048156349959,0.0009995431891303781,POINT (-47.8563474 -15.7943764)
1330796995,-15.7888615,-47.867494,3,0.006880733944954129,0.03682417001577344,0.006458926500052726,-0.0007690695827925679,POINT (-47.867494 -15.7888615)
1330797006,-15.7921259,-47.8744219,3,0.006880733944954129,0.055959495983859305,0.16479928995746773,0.004154008799594036,POINT (-47.8744219 -15.7921259)
1330797008,-15.7890583,-47.8673445,3,0.006880733944954129,0.04334088440956644,0.017462828218918064,-0.00020175341656862981,POINT (-47.8673445 -15.7890583)
1330797012,-15.7889138,-47.8672969,3,0.006880733944954129,0.04155578841036388,0.00882104819150058,-0.0005818695924088217,POINT (-47.8672969 -15.7889138)
1330797014,-15.7919522,-47.8749472,3,0.006880733944954129,0.05762528926980526,0.09514921438363387,0.0040734071316817005,POINT (-47.8749472 -15.7919522)
1330797018,-15.7889815,-47.8675322,3,0.006880733944954129,0.04155578841036388,0.015005799852367394,-0.0003616118434586935,POINT (-47.8675322 -15.7889815)
