osmid,y,x,street_count,dc,cc,nbc,vul,highway,geometry
34557099,-15.7993489,-47.8618433,3,0.0013404825737265416,0.034150247152109924,0.03056487121469093,0.0003524213935251149,,POINT (-47.8618433 -15.7993489)
34557103,-15.7997956,-47.867146,3,0.0013404825737265416,0.03397750997191659,0.059598372806034514,0.0010124584130331755,,POINT (-47.867146 -15.7997956)
34557141,-15.7994921,-47.868118,3,0.0013404825737265416,0.03518826536759498,0.05959897203829815,0.0010160402100105681,,POINT (-47.868118 -15.7994921)
34557142,-15.7984356,-47.8715061,3,0.0013404825737265416,0.036497063727317376,0.05918631521474002,0.0010807668436434781,,POINT (-47.8715061 -15.7984356)
34557143,-15.7972555,-47.8752619,3,0.0013404825737265416,0.03814282161323374,0.06015853627178832,0.0012189496166531621,,POINT (-47.8752619 -15.7972555)
34557146,-15.7966181,-47.8772364,3,0.0013404825737265416,0.04026621896451716,0.10415400841391136,0.0022116849698899273,,POINT (-47.8772364 -15.7966181)
34565320,-15.7946793,-47.876754,3,0.0013404825737265416,0.04026845398999255,0.04822100893108589,0.0009521979226583573,,POINT (-47.876754 -15.7946793)
34565322,-15.7951716,-47.8751782,3,0.0013404825737265416,0.03672926625575667,0.060817726935816684,0.0008753453670812719,,POINT (-47.8751782 -15.7951716)
34565323,-15.7953242,-47.8747147,3,0.0013404825737265416,0.03814549567532104,0.060818326168080326,0.0007150338517988393,,POINT (-47.8747147 -15.7953242)
34565324,-15.7965472,-47.8708382,3,0.0013404825737265416,0.03397750997191659,0.03129274362127355,0.00034131886976670843,,POINT (-47.8708382 -15.7965472)
34565325,-15.7975912,-47.8674802,3,0.0013404825737265416,0.03320714363911318,0.03170779737388626,0.00029385133390978765,,POINT (-47.8674802 -15.7975912)
34565328,-15.7978916,-47.8665206,3,0.0013404825737265416,0.03436268533797176,0.03170839660614989,0.0003020631217510286,,POINT (-47.8665206 -15.7978916)
111449578,-15.7931298,-47.8896859,3,0.0013404825737265416,0.03362994887357444,0.008223526943797509,0.000421983649031444,,POINT (-47.8896859 -15.7931298)
114103910,-15.7866876,-47.8807414,3,0.0013404825737265416,0.03835455813289483,0.03881640068021605,0.002711975660785522,,POINT (-47.8807414 -15.7866876)
123853102,-15.8006724,-47.8938029,3,0.0013404825737265416,0.026044125088265906,0.0024666064504823087,2.2738391307686247e-05,,POINT (-47.8938029 -15.8006724)
142059262,-15.81932,-47.8792927,3,0.0013404825737265416,0.029130531517287714,0.025323228785507912,0.00018413803891898824,,POINT (-47.8792927 -15.81932)
142059275,-15.8189856,-47.8794737,3,0.0013404825737265416,0.02827192592100903,0.004876480016463531,0.0009775113308863564,,POINT (-47.8794737 -15.8189856)
142087740,-15.8159281,-47.889356,3,0.0013404825737265416,0.026705310575119844,0.000888328540141038,-8.123786667291545e-05,,POINT (-47.889356 -15.8159281)
142087751,-15.8112984,-47.8850036,4,0.0017873100983020554,0.03007031696442451,0.03686297016170177,0.0025718493009801177,,POINT (-47.8850036 -15.8112984)
142087820,-15.8087062,-47.8827332,3,0.0013404825737265416,0.029556996010743766,0.029075155470411864,0.00041370383696725746,,POINT (-47.8827332 -15.8087062)
142087838,-15.8056951,-47.8801118,3,0.0017873100983020554,0.03325026584653992,0.044618064355865274,0.0007980922954473303,,POINT (-47.8801118 -15.8056951)
142088003,-15.8097618,-47.8839493,4,0.0017873100983020554,0.033198532616173726,0.08799916108550296,0.001954326039630865,,POINT (-47.8839493 -15.8097618)
142089097,-15.812542,-47.8816607,3,0.0013404825737265416,0.027704745554254402,0.024715171290898896,0.0010068932487094409,,POINT (-47.8816607 -15.812542)
142089214,-15.8112789,-47.8820894,3,0.0013404825737265416,0.028941495475473956,0.025459859875147036,0.000857249547424141,,POINT (-47.8820894 -15.8112789)
142089370,-15.8106391,-47.8832183,3,0.0013404825737265416,0.033203597382850995,0.03470734674466338,0.0031933808191896983,,POINT (-47.8832183 -15.8106391)
142089422,-15.8093837,-47.8835931,3,0.0013404825737265416,0.033809137248751314,0.10539366993194266,0.0010594889519273518,,POINT (-47.8835931 -15.8093837)
142089851,-15.8062438,-47.8552071,3,0.0013404825737265416,0.030294666090185645,0.024876713436730206,0.00014488169833446905,,POINT (-47.8552071 -15.8062438)
142090026,-15.8024463,-47.8496544,3,0.0013404825737265416,0.02733417983812613,0.011288597092694926,0.00017025528606116135,,POINT (-47.8496544 -15.8024463)
142090431,-15.8035153,-47.8520571,3,0.0013404825737265416,0.03359361293548269,0.050723648088381576,0.004197493246715258,,POINT (-47.8520571 -15.8035153)
