osmid,y,x,street_count,dc,cc,nbc,vul,highway,geometry
34557099,-15.7993489,-47.8618433,3,0.0014285714285714286,0.034333666010862164,0.030451132353680438,0.0003810601294407699,,POINT (-47.8618433 -15.7993489)
34557103,-15.7997956,-47.867146,3,0.0014285714285714286,0.03409603320821764,0.055057385848808905,0.0010098378294987563,,POINT (-47.867146 -15.7997956)
34557141,-15.7994921,-47.868118,3,0.0014285714285714286,0.035311592690363644,0.05505693211800741,0.001011953615144422,,POINT (-47.868118 -15.7994921)
34557142,-15.7984356,-47.8715061,3,0.0014285714285714286,0.03658311941947723,0.05458509011630418,0.0010780625114683719,,POINT (-47.8715061 -15.7984356)
34557143,-15.7972555,-47.8752619,3,0.0014285714285714286,0.03817815348861495,0.055589498867258905,0.0012243348741062298,,POINT (-47.8752619 -15.7972555)
34557146,-15.7966181,-47.8772364,3,0.0014285714285714286,0.03952080464729804,0.09303084971740806,0.0023378946011770618,,POINT (-47.8772364 -15.7966181)
34565320,-15.7946793,-47.876754,3,0.0014285714285714286,0.039523085746535035,0.054192089656409474,0.0009872209531167023,,POINT (-47.876754 -15.7946793)
34565322,-15.7951716,-47.8751782,3,0.0014285714285714286,0.03676645078592352,0.06343929057091022,0.000940096687725109,,POINT (-47.8751782 -15.7951716)
34565323,-15.7953242,-47.8747147,3,0.0014285714285714286,0.038180991854764694,0.0634388368401087,0.0007712140753551264,,POINT (-47.8747147 -15.7953242)
34565324,-15.7965472,-47.8708382,3,0.0014285714285714286,0.03409603320821764,0.03118665721169557,0.00036655681053893066,,POINT (-47.8708382 -15.7965472)
34565325,-15.7975912,-47.8674802,3,0.0014285714285714286,0.03335690933946975,0.0316566842901927,0.00031708131791950364,,POINT (-47.8674802 -15.7975912)
34565328,-15.7978916,-47.8665206,3,0.0014285714285714286,0.03451944051019837,0.03165623055939119,0.00032658073798822433,,POINT (-47.8665206 -15.7978916)
111449578,-15.7931298,-47.8896859,3,0.0014285714285714286,0.033010105972295235,0.006828903054843978,0.0004394174171806859,,POINT (-47.8896859 -15.7931298)
114103910,-15.7866876,-47.8807414,3,0.0014285714285714286,0.03737653799534042,0.03555024522114917,0.002391063565574261,,POINT (-47.8807414 -15.7866876)
123853102,-15.8006724,-47.8938029,3,0.0009523809523809524,0.0,0.0,-7.044198114571055e-05,,POINT (-47.8938029 -15.8006724)
142059262,-15.81932,-47.8792927,3,0.0014285714285714286,0.0294018993639707,0.029873431785047956,0.00019789219734589255,,POINT (-47.8792927 -15.81932)
142059275,-15.8189856,-47.8794737,3,0.0014285714285714286,0.028608360091940854,0.005136560436993428,0.001051758922242482,,POINT (-47.8794737 -15.8189856)
142087740,-15.8159281,-47.889356,3,0.0014285714285714286,0.026807410997806404,0.0009529103049827203,-9.905908140863641e-05,,POINT (-47.889356 -15.8159281)
142087751,-15.8112984,-47.8850036,4,0.0019047619047619048,0.03027146527109687,0.07750768269455734,0.0025684911544114975,,POINT (-47.8850036 -15.8112984)
142087820,-15.8087062,-47.8827332,3,0.0014285714285714286,0.02981930475775736,0.05751707167838143,0.00044834661427602346,,POINT (-47.8827332 -15.8087062)
142087838,-15.8056951,-47.8801118,3,0.0019047619047619048,0.033564013867752186,0.07405800476857269,0.0008735465924605369,,POINT (-47.8801118 -15.8056951)
142088003,-15.8097618,-47.8839493,4,0.0019047619047619048,0.03349451182537224,0.09378897994965732,0.0021073462684428603,,POINT (-47.8839493 -15.8097618)
142089097,-15.812542,-47.8816607,3,0.0014285714285714286,0.028039035607691425,0.025454301407726424,0.0010959778473647094,,POINT (-47.8816607 -15.812542)
142089214,-15.8112789,-47.8820894,3,0.0014285714285714286,0.029270769934339847,0.026132734084581936,0.0009227092652576826,,POINT (-47.8820894 -15.8112789)
142089370,-15.8106391,-47.8832183,3,0.0014285714285714286,0.03349997398545204,0.03837798766241292,0.0032188039206308126,,POINT (-47.8832183 -15.8106391)
142089422,-15.8093837,-47.8835931,3,0.0014285714285714286,0.034126053305234647,0.10183746506024285,0.0011020178595688172,,POINT (-47.8835931 -15.8093837)
