osmid,y,x,street_count,dc,cc,nbc,vul,highway,geometry
34557099,-15.7993489,-47.8618433,3,0.00180940892641737,0.03688463426018866,0.009801926132797177,0.0003695336282064891,,POINT (-47.8618433 -15.7993489)
34557103,-15.7997956,-47.867146,3,0.00180940892641737,0.03617226251140215,0.03731002017044791,0.000769420567522235,,POINT (-47.867146 -15.7997956)
34557141,-15.7994921,-47.868118,3,0.00180940892641737,0.0375929145305433,0.03729000055850806,0.0007708593322914344,,POINT (-47.868118 -15.7994921)
34557142,-15.7984356,-47.8715061,3,0.00180940892641737,0.038801640327863915,0.036771686738836455,0.0008528379929716688,,POINT (-47.8715061 -15.7984356)
34557143,-15.7972555,-47.8752619,3,0.00180940892641737,0.0403568930190149,0.037777520575086716,0.0010402666009843914,,POINT (-47.8752619 -15.7972555)
34557146,-15.7966181,-47.8772364,3,0.00180940892641737,0.04194065668275097,0.06520785287461642,0.0026628879563063462,,POINT (-47.8772364 -15.7966181)
34565320,-15.7946793,-47.876754,3,0.00180940892641737,0.041944144084565,0.031148915764972394,0.0011072035626630793,,POINT (-47.876754 -15.7946793)
34565322,-15.7951716,-47.8751782,3,0.00180940892641737,0.03873212291538534,0.03339542668527135,0.001110582934908996,,POINT (-47.8751782 -15.7951716)
34565323,-15.7953242,-47.8747147,3,0.00180940892641737,0.04036119844313812,0.03337540707333151,0.0008798719985831123,,POINT (-47.8747147 -15.7953242)
34565324,-15.7965472,-47.8708382,3,0.00180940892641737,0.03617226251140215,0.010783609903838974,0.0003434683571131774,,POINT (-47.8708382 -15.7965472)
34565325,-15.7975912,-47.8674802,3,0.00180940892641737,0.03557364302837378,0.01122184527575119,0.00028267571838837757,,POINT (-47.8674802 -15.7975912)
34565328,-15.7978916,-47.8665206,3,0.00180940892641737,0.03694677053704975,0.011201825663811346,0.00029689990839058307,,POINT (-47.8665206 -15.7978916)
111449578,-15.7931298,-47.8896859,3,0.00180940892641737,0.03303000642629258,0.0031494364846565144,0.00044052896399838625,,POINT (-47.8896859 -15.7931298)
114103910,-15.7866876,-47.8807414,3,0.00180940892641737,0.03884268023762789,0.000551267314234381,0.0020152389998495234,,POINT (-47.8807414 -15.7866876)
142059262,-15.81932,-47.8792927,3,0.00180940892641737,0.030021083447607934,0.02827296274880931,0.0001426671769649416,,POINT (-47.8792927 -15.81932)
142059275,-15.8189856,-47.8794737,3,0.00180940892641737,0.02959252951673942,0.005511818502256648,0.0011251542870729563,,POINT (-47.8794737 -15.8189856)
